timeStamp	cnt	avg(runTime)	avg(dbTime)	avg(cpuTime)	avg(vfTime)
16-05-26 04:00	20709	168.191835	99.321434	43.148652	15.532269
16-05-26 05:00	61241	155.048756	76.787023	38.529202	15.506612
16-05-26 06:00	210755	179.701953	62.721613	45.346006	21.457587
16-05-26 07:00	343867	177.179703	67.730486	46.326815	25.689126
16-05-26 08:00	416408	201.57716	80.145609	49.183972	27.949424
16-05-26 09:00	434253	207.068707	82.225441	49.244777	29.883955
16-05-26 10:00	422212	193.115978	73.560078	48.4542	27.041988
16-05-26 11:00	387529	201.25006	81.480784	47.806214	26.663971
16-05-26 12:00	385792	187.173308	65.965791	48.267868	27.147231
16-05-26 13:00	374370	197.331038	68.327804	48.790399	29.398013
16-05-26 14:00	386258	184.840285	63.972674	48.806225	27.570963
16-05-26 15:00	391591	191.241954	65.230226	46.709455	27.144116
16-05-26 16:00	362590	184.9313	63.814858	44.720213	24.809446
16-05-26 17:00	304972	168.557429	58.259336	43.560611	22.475378
16-05-26 18:00	128643	164.210824	74.250234	40.599988	18.594683
16-05-26 19:00	96672	161.271704	82.313679	38.350357	16.874571
16-05-26 20:00	62085	186.38735	123.769061	38.885599	15.706441
16-05-26 21:00	41589	152.591001	95.541611	36.448584	15.136795
16-05-26 22:00	23139	150.642696	91.469355	35.663518	14.921743
16-05-26 23:00	12354	148.223122	89.477503	34.900326	14.660298
16-05-27 00:00	10783	177.221572	75.563213	50.376148	24.615276
16-05-27 01:00	5962	142.609053	80.296039	36.344223	15.783172
16-05-27 02:00	5542	153.525137	80.952867	44.430872	18.691477
16-05-27 03:00	15729	214.297875	166.700118	37.856045	7.911067
16-05-27 04:00	38536	162.511075	117.469345	35.898599	6.876137
16-05-27 05:00	94886	163.865951	91.095166	39.530069	11.523355
16-05-27 06:00	229551	157.882317	61.043041	43.99731	20.949272
16-05-27 07:00	376175	173.035826	67.482582	45.321811	22.296011
16-05-27 08:00	447590	177.205673	68.522041	48.51754	25.643584
16-05-27 09:00	472960	179.957215	67.831984	49.1066	25.754779
16-05-27 10:00	408722	180.642974	65.774588	47.857759	24.862097
16-05-27 11:00	418883	190.17846	75.841242	47.610268	23.95062
16-05-27 12:00	403519	174.810074	60.949296	48.168446	24.777159
16-05-27 13:00	402165	174.520382	59.443353	47.494297	24.373399
16-05-27 14:00	421033	171.207458	55.40889	47.466266	24.879364
16-05-27 15:00	423969	174.91741	58.936347	46.115786	22.867344
16-05-27 16:00	356022	162.633297	56.216635	43.766939	21.059292
16-05-27 17:00	301954	159.901936	59.032628	42.270943	19.326302
16-05-27 18:00	142964	158.636491	83.901167	38.738692	13.006635
16-05-27 19:00	97859	157.222278	86.268133	37.41258	13.246578
16-05-27 20:00	53423	182.816998	122.825317	38.008217	14.641702
16-05-27 21:00	38870	149.394504	94.619798	34.062828	14.073562
16-05-27 22:00	28304	148.836974	92.244462	34.436511	14.299498
16-05-27 23:00	15215	151.431423	90.687922	35.814017	15.405285
16-05-28 00:00	11742	173.689251	76.425035	48.558492	23.4698
16-05-28 01:00	6191	138.660724	81.124625	33.090556	13.799117
16-05-28 02:00	6002	167.843198	89.376798	44.004371	18.517028
16-05-28 03:00	18397	182.057946	131.123024	41.905622	8.946809
16-05-28 04:00	34900	148.421396	104.500893	37.943659	5.636731
16-05-28 05:00	60521	174.219624	104.690391	39.235239	8.952757
16-05-28 06:00	152750	165.058778	69.981658	42.483621	18.454887
16-05-28 07:00	256512	168.687342	70.928221	41.77618	18.224964
16-05-28 08:00	318472	166.884777	65.788462	43.471622	20.727359
16-05-28 09:00	358500	166.979668	63.264209	43.788161	20.699127
16-05-28 10:00	329308	167.498855	65.304578	43.948526	20.869648
16-05-28 11:00	317268	179.314158	77.992531	43.769002	20.17373
16-05-28 12:00	303790	157.628778	55.594616	43.441651	20.562596
16-05-28 13:00	300128	159.730563	54.016106	43.541582	20.71223
16-05-28 14:00	295549	153.066652	52.629078	43.24335	20.65744
16-05-28 15:00	279782	153.567516	54.178648	42.682089	19.764886
16-05-28 16:00	254357	149.34276	54.724786	42.055917	18.890395
16-05-28 17:00	211883	147.943623	56.600132	41.272602	17.940731
16-05-28 18:00	103436	147.695353	76.825719	38.437949	12.942899
16-05-28 19:00	63970	152.752756	79.606531	37.599006	15.774269
16-05-28 20:00	42345	201.330009	138.45734	41.522923	15.568198
16-05-28 21:00	31641	153.324643	96.745874	35.626543	14.741055
16-05-28 22:00	24147	151.080289	91.791939	37.00827	15.639767
16-05-28 23:00	14512	148.442302	88.375227	36.220584	15.017468
16-05-29 00:00	12389	175.236269	76.945517	50.036145	24.86056
16-05-29 01:00	6356	147.644041	83.770294	37.260449	16.782902
16-05-29 02:00	5552	140.298794	75.218509	37.553886	16.004548
16-05-29 03:00	17799	146.972668	100.302937	36.336809	5.123951
16-05-29 04:00	33754	141.571638	93.70027	35.509551	3.924994
16-05-29 05:00	46280	131.917511	88.190899	35.318655	5.023833
16-05-29 06:00	66097	136.74045	83.460917	34.908934	8.463544
16-05-29 07:00	91157	142.054107	87.937031	33.247293	10.294818
16-05-29 08:00	114358	177.805244	116.887704	36.473154	11.835243
16-05-29 09:00	115142	180.249694	117.200884	37.215436	13.003657
16-05-29 10:00	107802	149.402987	86.152941	37.416879	12.56372
16-05-29 11:00	77169	235.712571	126.351519	41.736685	15.371072
16-05-29 12:00	83047	189.614784	120.691568	37.982158	15.110374
16-05-29 13:00	102094	179.055681	113.396375	37.857817	13.184922
16-05-29 14:00	112065	152.332273	89.543023	37.91583	12.873214
16-05-29 15:00	123062	154.081162	89.641047	36.943004	12.365732
16-05-29 16:00	126567	148.569378	87.803962	36.738115	12.40513
16-05-29 17:00	118443	146.539692	87.174878	36.804923	12.549945
16-05-29 18:00	113425	146.027999	88.051766	35.815285	11.672239
16-05-29 19:00	83824	154.991788	90.594269	36.761139	15.292917
16-05-29 20:00	60668	187.463857	129.261308	38.895793	14.52543
16-05-29 21:00	42010	152.996984	98.97713	35.039104	13.896876
16-05-29 22:00	26250	148.905546	91.27312	35.458671	14.556064
16-05-29 23:00	13900	154.030051	90.795116	37.448145	16.229305
16-05-30 00:00	10971	173.81049	75.450261	49.053859	23.46865
16-05-30 01:00	5954	145.478889	81.149815	34.558519	14.987222
16-05-30 02:00	6152	137.105395	79.219215	32.357412	13.806955
16-05-30 03:00	23203	144.53154	103.393497	34.613538	4.507772
16-05-30 04:00	45214	139.30233	93.727656	34.586556	5.966378
16-05-30 05:00	86498	156.937979	83.276313	37.624584	12.525659
16-05-30 06:00	248091	157.19781	62.161048	42.921384	21.490912
16-05-30 07:00	454120	170.523985	63.710393	45.076076	24.878114
16-05-30 08:00	577754	182.423102	69.984696	47.467542	27.620357
16-05-30 09:00	636516	188.158836	68.723326	47.911226	27.36488
16-05-30 10:00	567238	177.711067	63.891353	47.250743	25.892013
16-05-30 11:00	541677	178.739088	70.699508	46.971857	24.560853
16-05-30 12:00	513804	174.917493	63.076533	47.473885	25.408682
16-05-30 13:00	545988	167.191426	56.53841	46.99626	24.660258
16-05-30 14:00	539716	165.56242	53.487516	47.015424	24.728773
16-05-30 15:00	562674	166.329498	53.241838	44.753127	22.822727
16-05-30 16:00	462695	158.927045	59.25701	42.582573	20.871642
16-05-30 17:00	394500	158.404851	62.009642	41.988973	19.480732
16-05-30 18:00	195314	156.702993	84.388318	38.914924	14.001223
16-05-30 19:00	135648	159.574234	91.234771	37.761005	14.183526
16-05-30 20:00	78210	184.892982	124.592765	38.739875	15.146911
16-05-30 21:00	52370	150.863246	96.985822	34.81133	14.113722
16-05-30 22:00	28048	156.544945	96.648291	37.277089	15.718886
16-05-30 23:00	14368	150.466487	90.967026	35.602157	14.805316
16-05-31 00:00	12296	175.834594	79.290924	47.865748	23.732127
16-05-31 01:00	6674	150.042476	88.183508	34.420607	14.323212
16-05-31 02:00	6471	141.513606	84.322608	32.33339	13.506247
16-05-31 03:00	22711	147.870299	105.69899	34.320667	4.684015
16-05-31 04:00	44907	137.071774	94.038835	33.77999	5.480188
16-05-31 05:00	85553	159.033031	87.849236	36.673316	11.396516
16-05-31 06:00	236534	156.12341	62.902723	41.694562	20.008477
16-05-31 07:00	425516	167.049373	65.902903	44.414145	22.479217
16-05-31 08:00	484638	175.204162	64.958571	49.128081	26.55307
16-05-31 09:00	588234	169.960007	63.624785	46.783186	25.451916
16-05-31 10:00	553669	172.886564	67.886494	46.706962	24.485637
16-05-31 11:00	526241	172.069148	68.324057	45.438748	23.989708
16-05-31 12:00	509739	166.869244	60.743436	46.863197	25.647546
16-05-31 13:00	483043	173.507484	62.704887	47.679184	26.145724
16-05-31 14:00	503329	171.471518	58.758525	47.871216	26.460913
16-05-31 15:00	521983	166.320288	59.313086	46.271314	24.726093
16-05-31 16:00	461465	159.738855	58.711181	43.826721	22.665154
16-05-31 17:00	373520	162.50073	60.138864	42.199035	21.094174
16-05-31 18:00	170693	161.700782	81.736625	38.130256	16.828044
16-05-31 19:00	129307	155.39547	89.279505	35.503866	15.073642
16-05-31 20:00	84971	172.652456	118.823338	36.352971	13.50956
16-05-31 21:00	55407	147.645124	95.154993	34.589602	14.117964
16-05-31 22:00	29703	149.2946	91.436473	35.229258	14.710939
16-05-31 23:00	14660	150.826634	91.152586	35.210981	14.984377
16-06-01 00:00	12350	169.02728	75.456649	47.104259	23.224723
16-06-01 01:00	7023	138.735234	79.055582	33.664925	14.726049
16-06-01 02:00	7200	139.816468	83.484319	33.16283	14.015449
16-06-01 03:00	10579	135.037754	85.541908	29.972027	12.212851
16-06-01 04:00	23503	140.146631	91.41802	29.549453	11.239146
16-06-01 05:00	62555	171.035869	79.08793	35.1628	14.747598
16-06-01 06:00	216950	155.182673	59.57385	40.634058	20.445813
16-06-01 07:00	383169	162.596712	62.656763	43.685109	22.932549
16-06-01 08:00	473559	176.389323	70.860205	47.389295	26.448352
16-06-01 09:00	525666	183.317266	67.399703	50.814755	28.178783
16-06-01 10:00	472017	176.85275	64.992233	49.264773	27.607211
16-06-01 11:00	504204	175.954646	70.730141	45.609055	25.212182
16-06-01 12:00	487080	165.833264	56.189911	48.101828	26.50357
16-06-01 13:00	480878	157.482067	51.525258	45.18034	24.94411
16-06-01 14:00	485963	166.524516	54.072518	48.552523	27.002218
16-06-01 15:00	481529	169.984766	58.105966	47.129571	24.98183
16-06-01 16:00	417776	164.999154	62.555795	44.625113	23.305443
16-06-01 17:00	348771	160.119746	61.189247	43.460988	21.25183
16-06-01 18:00	154135	184.787246	103.2832	39.73378	17.604854
16-06-01 19:00	122205	189.543877	118.754006	38.019831	16.291884
16-06-01 20:00	78980	203.335321	143.088695	40.478388	15.658193
16-06-01 21:00	48655	151.447786	96.26162	34.840812	14.596742
16-06-01 22:00	28586	150.74381	92.507889	34.644927	14.606459
16-06-01 23:00	15771	150.807363	90.108389	35.299115	15.207646
16-06-02 00:00	12595	169.198439	75.93412	46.05196	22.131761
16-06-02 01:00	6933	144.716771	84.410182	35.975673	16.04076
16-06-02 02:00	7240	143.856967	84.883969	33.351643	14.367536
16-06-02 03:00	9858	136.263289	86.088405	30.194718	12.158903
16-06-02 04:00	24219	157.861105	91.071755	40.412302	15.797425
16-06-02 05:00	63990	197.051444	110.318724	40.094188	15.321082
16-06-02 06:00	215629	156.323128	61.533932	43.032991	21.463496
16-06-02 07:00	379589	159.951335	61.718009	43.159033	22.024895
16-06-02 08:00	426247	175.974174	65.55739	46.064496	25.595028
16-06-02 09:00	502391	185.054987	67.099513	48.715024	26.091375
16-06-02 10:00	448821	178.697056	68.827561	47.404656	25.540775
16-06-02 11:00	442025	181.15859	71.277058	46.853698	24.831924
16-06-02 12:00	423378	172.796583	65.829643	46.719063	25.268391
16-06-02 13:00	422543	177.043571	68.478675	47.33689	25.395642
16-06-02 14:00	464889	169.970556	61.152745	46.793725	25.401038
16-06-02 15:00	454658	175.958898	66.105079	45.632987	24.047882
16-06-02 16:00	393312	173.99277	70.157199	44.509508	22.505578
16-06-02 17:00	325690	169.610718	69.498086	42.218578	20.923049
16-06-02 18:00	143191	186.078135	104.139143	38.119801	17.087251
16-06-02 19:00	107833	193.442034	123.236054	35.809058	15.394199
16-06-02 20:00	69526	240.411362	183.494721	38.189431	14.294134
16-06-02 21:00	44035	240.386386	186.111781	34.860445	14.311237
16-06-02 22:00	26402	306.127527	248.068329	35.617335	14.693817
16-06-02 23:00	14242	431.106999	369.686009	36.693331	15.52673
16-06-03 00:00	12510	492.379326	393.29272	47.959925	24.663798
16-06-03 01:00	6798	742.272607	676.828218	37.857591	16.688284
16-06-03 02:00	6644	739.154677	685.921142	32.46589	14.04306
16-06-03 03:00	9610	553.364666	500.770201	31.089327	12.006539
16-06-03 04:00	20018	336.914214	288.707597	28.978077	10.951332
16-06-03 05:00	59516	265.745874	178.066564	36.10855	14.55171
16-06-03 06:00	165255	217.581926	94.559206	40.816737	20.870514
16-06-03 07:00	249206	171.433548	83.650418	41.049601	22.39984
16-06-03 08:00	287583	197.476923	99.63911	46.507017	25.415948
16-06-03 09:00	296292	210.228148	103.154918	48.617879	25.197539
16-06-03 10:00	282105	179.164733	78.232235	47.158974	25.939476
16-06-03 11:00	335918	182.07279	79.316363	46.257001	24.810861
16-06-03 12:00	488292	170.274663	60.905919	47.080069	26.085923
16-06-03 13:00	464383	176.642098	64.592642	47.34958	26.220478
16-06-03 14:00	468936	172.206661	60.909187	46.769616	26.015183
16-06-03 15:00	416369	183.374483	68.64589	45.459804	24.127585
16-06-03 16:00	359708	173.84134	71.386703	43.120879	22.124901
16-06-03 17:00	292299	173.373267	71.299205	41.891634	20.805983
16-06-03 18:00	124405	189.015647	102.166132	38.558026	17.795302
16-06-03 19:00	91050	201.059625	126.161424	35.343279	15.517076
16-06-03 20:00	60681	247.599406	190.316973	36.480022	13.772677
16-06-03 21:00	41356	246.130911	190.327698	34.282646	14.776371
16-06-03 22:00	28410	292.959336	237.624906	34.341366	14.396496
16-06-03 23:00	17194	379.749214	321.51513	35.25524	14.715483
16-06-04 00:00	12961	423.095855	328.874598	48.332841	25.483619
16-06-04 01:00	6672	604.19686	513.999831	64.526085	26.608475
16-06-04 02:00	6391	730.928244	661.997179	44.983251	19.044252
16-06-04 03:00	7725	612.649161	552.079066	40.13771	16.767761
16-06-04 04:00	14212	392.508129	327.441748	40.54707	15.962566
16-06-04 05:00	38121	299.077453	213.219702	42.097918	16.137517
16-06-04 06:00	152131	172.546325	74.748977	45.10239	22.417756
16-06-04 07:00	279735	145.692391	59.034717	39.331158	18.851175
16-06-04 08:00	381560	145.932121	59.680982	38.984979	19.056228
16-06-04 09:00	442359	148.519925	59.025167	40.313775	19.572017
16-06-04 10:00	415188	138.424614	54.120978	39.664626	19.476382
16-06-04 11:00	408052	138.6053	51.3046	37.826619	17.59929
16-06-04 12:00	398943	132.223919	48.274238	38.526381	18.651084
16-06-04 13:00	350377	147.542194	54.406157	41.268699	20.052233
16-06-04 14:00	360703	138.180025	48.75563	39.669853	19.310873
16-06-04 15:00	343927	153.557188	58.957662	40.686384	19.083025
16-06-04 16:00	296217	139.160488	55.407368	37.973951	17.43349
16-06-04 17:00	240264	142.388741	58.065983	37.588754	16.986335
16-06-04 18:00	135854	136.358994	77.422475	30.482828	11.446746
16-06-04 19:00	118356	127.753347	79.203396	26.618638	9.679112
16-06-04 20:00	85773	162.691812	120.39704	28.94171	9.152097
16-06-04 21:00	39362	207.566176	154.365723	33.74394	13.908577
16-06-04 22:00	27383	249.153452	194.095928	34.46746	14.441526
16-06-04 23:00	16769	342.660147	285.885344	35.209348	14.541849
16-06-05 00:00	14443	420.72948	327.615367	48.677083	23.251331
16-06-05 01:00	7323	617.211185	558.719296	35.145991	14.902827
16-06-05 02:00	7088	654.408206	576.98212	42.838282	19.462963
16-06-05 03:00	6958	694.774886	618.072056	44.146389	20.078887
16-06-05 04:00	11679	471.346579	390.413258	40.851134	17.591684
16-06-05 05:00	24302	388.739856	304.233263	40.519497	13.108456
16-06-05 06:00	47286	201.818502	140.790172	36.237727	14.48726
16-06-05 07:00	92681	182.338808	108.975034	32.571434	11.438489
16-06-05 08:00	89325	203.211099	138.020062	37.833718	14.813377
16-06-05 09:00	91357	165.019793	96.764985	37.580073	15.557762
16-06-05 10:00	82836	169.058536	97.837825	37.662818	15.887633
16-06-05 11:00	76633	146.032597	73.535954	37.919455	15.278744
16-06-05 12:00	74873	170.778165	99.990129	37.154567	15.857591
16-06-05 13:00	75334	177.772801	106.363283	37.509963	15.996885
16-06-05 14:00	74506	172.401845	97.575645	37.324937	16.183541
16-06-05 15:00	87179	183.077227	109.146297	37.499675	15.462882
16-06-05 16:00	92763	162.14868	92.473726	36.670417	15.735744
16-06-05 17:00	92165	165.475835	96.17061	36.958009	15.491198
16-06-05 18:00	87414	162.057341	95.915489	35.77326	15.183718
16-06-05 19:00	78369	160.955364	94.596947	35.634008	15.197689
16-06-05 20:00	58642	202.774943	143.734833	38.24066	14.836018
16-06-05 21:00	42527	196.670787	142.874333	34.190437	14.15888
16-06-05 22:00	27137	234.886346	181.135582	33.822656	13.804494
16-06-05 23:00	14436	379.891975	323.455468	33.891975	13.811487
16-06-06 00:00	12358	483.807979	373.777277	53.114349	25.806692
16-06-06 01:00	7427	676.82056	599.8175	46.863852	19.218143
16-06-06 02:00	7301	316.651673	231.388327	50.329339	22.399533
16-06-06 03:00	8607	560.630794	506.809323	36.385316	14.68084
16-06-06 04:00	19642	263.509289	210.64344	32.987152	12.344869
16-06-06 05:00	58794	150.852775	68.750687	40.715394	17.372172
16-06-06 06:00	242962	142.700374	43.239696	45.669539	23.645481
16-06-06 07:00	428359	162.324391	49.711993	48.341783	27.992074
16-06-06 08:00	525719	195.883795	69.379926	51.412696	30.798349
16-06-06 09:00	607404	202.49204	70.480355	52.524353	31.831139
16-06-06 10:00	514009	185.976149	64.541268	51.807303	28.49961
16-06-06 11:00	537074	189.128783	67.831758	50.759727	27.185234
16-06-06 12:00	540557	188.596742	69.670978	52.631967	28.435852
16-06-06 13:00	519359	186.479341	65.767323	52.638064	29.259723
16-06-06 14:00	520797	182.478511	61.937114	51.853219	28.746058
16-06-06 15:00	527085	183.911032	64.293844	50.571518	27.005824
16-06-06 16:00	454372	167.736353	59.206636	47.573097	24.484864
16-06-06 17:00	361743	163.480078	60.794766	45.524165	22.450322
16-06-06 18:00	156464	165.723062	77.170665	41.44308	18.692195
16-06-06 19:00	113836	162.7379	85.863268	38.535625	16.918097
16-06-06 20:00	71145	204.603048	144.134887	39.489521	15.133637
16-06-06 21:00	47085	196.450237	141.06543	35.706388	15.046615
16-06-06 22:00	28756	249.753173	193.352276	34.987944	15.125278
16-06-06 23:00	17518	337.06589	276.847321	35.484602	14.803828
16-06-07 00:00	13230	442.266943	343.547336	49.609847	25.540352
16-06-07 01:00	8091	606.613649	545.272561	35.555838	15.533841
16-06-07 02:00	7802	623.530496	562.305251	34.840573	15.165131
16-06-07 03:00	8771	522.580091	470.718282	31.601692	12.321405
16-06-07 04:00	22026	284.5184	231.229709	30.894112	12.200321
16-06-07 05:00	64875	178.021014	83.174941	38.322111	14.956493
16-06-07 06:00	237406	159.653644	59.629784	44.40306	22.424365
16-06-07 07:00	375532	169.503686	58.518261	47.723317	25.058176
16-06-07 08:00	473387	185.366565	66.475576	51.981423	29.066195
16-06-07 09:00	536379	191.187249	69.770223	53.156238	29.970495
16-06-07 10:00	489798	182.740513	62.796094	52.223533	29.142281
16-06-07 11:00	470503	179.232398	58.617048	51.603106	28.353919
16-06-07 12:00	469793	209.485692	70.798696	51.383705	36.728125
16-06-07 13:00	457523	252.622375	87.773528	51.574602	47.261202
16-06-07 14:00	486792	181.169954	61.372585	50.020756	28.189702
16-06-07 15:00	483335	185.623381	66.700322	49.607693	26.062648
16-06-07 16:00	433465	173.564852	64.39318	46.138194	23.765871
16-06-07 17:00	356372	169.348783	65.926729	44.256351	22.038878
16-06-07 18:00	152077	160.920407	74.615157	39.585109	18.073934
16-06-07 19:00	103104	168.280898	90.042052	37.489282	17.321695
16-06-07 20:00	67615	201.489173	141.851091	38.750097	15.282613
16-06-07 21:00	46061	202.240802	144.889455	35.61927	15.803843
16-06-07 22:00	28363	254.275851	195.250575	36.811564	16.286753
16-06-07 23:00	15207	351.788958	292.565414	36.992694	16.981698
16-06-08 00:00	14536	428.830877	334.83135	49.654819	25.431318
16-06-08 01:00	9088	559.51412	495.062658	39.882501	19.365986
16-06-08 02:00	8848	562.780469	502.210854	38.240901	19.037819
16-06-08 03:00	10718	453.821089	399.544327	35.614159	16.704951
16-06-08 04:00	21984	288.125306	230.366168	33.148511	12.929447
16-06-08 05:00	66275	222.090897	135.862963	38.562195	15.713851
16-06-08 06:00	226409	161.625953	60.539551	44.011457	22.8395
16-06-08 07:00	366950	165.553891	59.979432	47.218372	25.250136
16-06-08 08:00	477410	197.091988	67.97276	50.117238	33.060596
16-06-08 09:00	527168	230.647713	71.757612	53.346234	54.592607
16-06-08 10:00	479951	166.785657	51.668413	49.528559	27.719113
16-06-08 11:00	493023	187.476703	65.397585	50.127476	30.971188
16-06-08 12:00	493486	221.870655	75.296844	52.632825	40.657556
16-06-08 13:00	442789	192.563954	68.375715	50.156784	27.503065
16-06-08 14:00	476225	180.186958	62.656253	50.013888	27.964612
16-06-08 15:00	477097	178.8582	63.00593	48.918897	26.511832
16-06-08 16:00	426342	164.775038	57.534496	45.869635	23.98477
16-06-08 17:00	330926	158.546083	55.072181	43.77051	22.329805
16-06-08 18:00	153908	170.50644	76.432437	39.57096	18.003898
16-06-08 19:00	110912	170.108927	88.359756	37.116461	16.625912
16-06-08 20:00	71681	200.543278	138.717784	36.984588	14.348981
16-06-08 21:00	51907	195.091151	134.65427	34.685347	14.949828
16-06-08 22:00	31927	255.608075	187.379822	34.142204	14.805605
16-06-08 23:00	17732	355.315885	282.893883	41.220471	18.057923
16-06-09 00:00	14124	443.8187	338.043411	61.882554	30.200847
16-06-09 01:00	8303	611.917556	544.607593	40.656367	17.450741
16-06-09 02:00	9395	551.901151	483.183244	41.167565	18.684836
16-06-09 03:00	10204	491.522107	442.197834	32.342206	12.796413
16-06-09 04:00	23857	263.045406	207.259168	34.547481	13.41242
16-06-09 05:00	67254	247.822105	138.04328	41.419904	15.635993
16-06-09 06:00	233318	173.358621	77.519812	44.387663	21.619094
16-06-09 07:00	407191	164.318721	67.061076	44.632132	22.80572
16-06-09 08:00	495889	164.103471	59.643516	46.210788	24.791779
16-06-09 09:00	565904	159.502192	53.743244	46.832445	25.065851
16-06-09 10:00	496358	157.894063	50.455222	47.32116	25.8687
16-06-09 11:00	499474	169.367212	59.663659	46.988148	24.97358
16-06-09 12:00	514947	162.652737	57.711077	46.054227	24.198646
16-06-09 13:00	461899	170.26013	61.95193	46.865826	24.64892
16-06-09 14:00	477563	167.828468	58.011236	47.625852	25.601401
16-06-09 15:00	466576	184.59476	67.457981	48.954715	24.540061
16-06-09 16:00	438464	167.773361	67.252113	43.559455	21.553091
16-06-09 17:00	352056	169.396951	65.696737	42.085974	20.086914
16-06-09 18:00	175683	162.29478	74.75302	34.969574	14.624754
16-06-09 19:00	145219	139.671987	77.700154	30.599811	12.212172
16-06-09 20:00	99886	164.034163	120.069111	30.254429	10.026281
16-06-09 21:00	80661	147.962511	110.647615	25.973977	8.316815
16-06-09 22:00	74150	127.38442	97.942268	19.89712	5.547087
16-06-09 23:00	49775	175.332049	145.031581	21.300654	5.66505
16-06-10 00:00	13622	458.061398	358.671981	48.892469	24.149932
16-06-10 01:00	8212	606.173326	544.298959	36.188239	16.100169
16-06-10 02:00	7942	618.743926	556.788739	35.194384	15.198312
16-06-10 03:00	10112	507.977369	450.059435	33.035204	13.555149
16-06-10 04:00	21729	290.298558	235.165558	32.117838	13.185083
16-06-10 05:00	62040	239.252968	154.176522	37.36827	15.220485
16-06-10 06:00	208116	168.739872	70.69702	42.903633	21.622846
16-06-10 07:00	373144	157.625931	57.129638	44.965604	23.697085
16-06-10 08:00	458917	183.440906	71.000166	49.643884	26.659507
16-06-10 09:00	508567	185.104073	67.168506	51.282773	28.392957
16-06-10 10:00	457709	175.984456	60.81873	50.398339	27.469745
16-06-10 11:00	475361	186.10182	68.996584	50.248605	26.888141
16-06-10 12:00	481238	186.879575	69.952776	50.713534	27.51217
16-06-10 13:00	450378	195.762372	78.556555	50.782984	27.172167
16-06-10 14:00	477487	191.305708	72.625523	50.696528	27.775221
16-06-10 15:00	427256	192.075325	73.99579	48.951778	25.348347
16-06-10 16:00	371286	168.00814	62.33138	45.499527	23.173208
16-06-10 17:00	292149	163.474899	60.117141	45.265648	22.078174
16-06-10 18:00	123500	180.707317	88.398467	41.229695	18.57832
16-06-10 19:00	82037	178.273173	98.291977	38.510659	17.137533
16-06-10 20:00	53114	220.461152	159.58313	38.81065	15.267962
16-06-10 21:00	44131	193.721548	139.910598	34.363257	14.334095
16-06-10 22:00	29740	245.65454	188.478808	34.469646	14.562093
16-06-10 23:00	17560	332.402748	272.211413	36.587015	16.042005
16-06-11 00:00	16018	398.15374	305.083351	46.740025	22.920776
16-06-11 01:00	9008	511.071088	448.940631	35.739214	15.929684
16-06-11 02:00	7843	634.975736	572.527297	34.707501	14.946886
16-06-11 03:00	8229	601.567762	546.126357	32.030743	13.610633
16-06-11 04:00	14657	383.406114	326.508514	33.027956	13.883187
16-06-11 05:00	38503	381.332861	217.404113	44.784043	13.588138
16-06-11 06:00	155431	184.604375	91.123216	40.294694	19.461376
16-06-11 07:00	265799	181.036179	82.767103	41.314287	19.975077
16-06-11 08:00	352683	185.342811	85.338898	43.616724	21.415656
16-06-11 09:00	396660	166.984734	63.782142	44.293797	21.847703
16-06-11 10:00	365315	166.542186	63.206409	44.751254	22.369149
16-06-11 11:00	341571	168.237253	63.336396	44.611087	21.940048
16-06-11 12:00	331934	172.090997	62.583622	46.232813	23.375231
16-06-11 13:00	311453	179.359187	68.837563	45.338668	22.568736
16-06-11 14:00	309486	175.769699	65.776454	45.084394	22.826504
16-06-11 15:00	327025	179.975149	73.364485	43.555782	20.434228
16-06-11 16:00	293355	169.531557	73.951589	42.117024	19.798538
16-06-11 17:00	222533	169.625333	70.586003	42.183794	20.017895
16-06-11 18:00	95218	174.699332	92.768181	38.565641	16.98415
16-06-11 19:00	73569	179.252725	104.686135	37.190999	16.624504
16-06-11 20:00	48157	245.394977	184.105313	38.86619	14.62929
16-06-11 21:00	40488	217.764334	160.863534	34.470211	14.623354
16-06-11 22:00	29241	243.716482	183.31645	35.418469	15.556923
16-06-11 23:00	19261	324.589455	264.417982	36.220509	15.762803
16-06-12 00:00	15870	397.323596	309.319046	45.520587	21.990312
16-06-12 01:00	8844	581.661354	515.197181	36.918467	16.160959
16-06-12 02:00	7531	662.227104	596.443533	35.563583	15.425433
16-06-12 03:00	7494	654.363396	589.170735	33.572539	14.484684
16-06-12 04:00	11441	497.924307	409.37989	41.634271	16.6902
16-06-12 05:00	22910	338.213566	247.80572	45.119326	14.927183
16-06-12 06:00	43749	206.668319	143.005917	36.742757	14.71496
16-06-12 07:00	76398	157.939812	96.932866	34.590893	13.883638
16-06-12 08:00	82354	164.733677	96.840438	37.893621	15.677081
16-06-12 09:00	92546	184.217207	101.118429	38.559145	15.455717
16-06-12 10:00	86384	171.904478	99.088755	38.63189	16.221949
16-06-12 11:00	82541	212.871229	131.500481	42.496437	16.338187
16-06-12 12:00	81247	227.280926	153.610022	39.231019	16.80708
16-06-12 13:00	85410	218.867816	142.321597	39.641923	16.324085
16-06-12 14:00	90291	171.545124	98.476989	38.892553	16.626295
16-06-12 15:00	100895	198.520232	112.840181	39.355969	15.807588
16-06-12 16:00	109274	167.886957	97.611242	38.308881	16.370362
16-06-12 17:00	96665	167.486193	96.808585	37.627406	15.917169
